iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
197	0.9908255185	0.03481893741	0.9908255185	0.9908255185	0.9897306409	0.9897306409	0.991922821	0.991922821
198	0.9908603288	0.03444895826	0.9908603288	0.9908603288	0.9897775858	0.9897775858	0.9919454433	0.9919454433
199	0.990886292	0.03436127396	0.990886292	0.990886292	0.9898283763	0.9898283763	0.9919464716	0.9919464716
200	0.9910200015	0.0341719056	0.9910200015	0.9910200015	0.9899426644	0.9899426644	0.9920996861	0.9920996861
201	0.9910537326	0.03409737864	0.9910537326	0.9910537326	0.9899946233	0.9899946233	0.9921151103	0.9921151103
202	0.9910875473	0.03401809896	0.9910875473	0.9910875473	0.990037535	0.990037535	0.9921397892	0.9921397892
203	0.9911647956	0.03385454862	0.9911647956	0.9911647956	0.9900913602	0.9900913602	0.9922405611	0.9922405611
204	0.9911784948	0.03383053829	0.9911784948	0.9911784948	0.9901238191	0.9901238191	0.9922354197	0.9922354197
205	0.9911661149	0.03372944469	0.9911661149	0.9911661149	0.9901748898	0.9901748898	0.9921593266	0.9921593266
206	0.9913777078	0.0335280499	0.9913777078	0.9913777078	0.9902122006	0.9902122006	0.9925459618	0.9925459618
207	0.9914154803	0.03343224551	0.9914154803	0.9914154803	0.9902763116	0.9902763116	0.9925572729	0.9925572729
208	0.9914357144	0.03315782407	0.9914357144	0.9914357144	0.990332043	0.990332043	0.9925418486	0.9925418486
209	0.9915585226	0.03303387023	0.9915585226	0.9915585226	0.9904471015	0.9904471015	0.9926724408	0.9926724408
210	0.9916092492	0.03281626011	0.9916092492	0.9916092492	0.9905114754	0.9905114754	0.9927094591	0.9927094591
211	0.9915433176	0.03277827345	0.9915433176	0.9915433176	0.9905283595	0.9905283595	0.9925603578	0.9925603578
212	0.9915988571	0.03261878026	0.9915988571	0.9915988571	0.9905757185	0.9905757185	0.9926241114	0.9926241114
213	0.991716555	0.03247528492	0.991716555	0.991716555	0.9906836473	0.9906836473	0.9927516188	0.9927516188
214	0.9917384321	0.03237589612	0.9917384321	0.9917384321	0.9907303838	0.9907303838	0.9927485339	0.9927485339
215	0.9918021799	0.03186984925	0.9918021799	0.9918021799	0.9907869568	0.9907869568	0.9928194856	0.9928194856
216	0.9918266487	0.03177327413	0.9918266487	0.9918266487	0.9908337472	0.9908337472	0.9928215422	0.9928215422
217	0.9918884185	0.03168368015	0.9918884185	0.9918884185	0.9909416813	0.9909416813	0.9928369664	0.9928369664
218	0.991923989	0.03166314707	0.991923989	0.991923989	0.990961469	0.990961469	0.9928883807	0.9928883807
219	0.9919519624	0.03147424517	0.9919519624	0.9919519624	0.9910234554	0.9910234554	0.992882211	0.992882211
220	0.9921674585	0.03121292084	0.9921674585	0.9921674585	0.9910746532	0.9910746532	0.9932626764	0.9932626764
221	0.9922058126	0.03111556655	0.9922058126	0.9922058126	0.9911337894	0.9911337894	0.9932801573	0.9932801573
222	0.9922103188	0.03107221508	0.9922103188	0.9922103188	0.9911530213	0.9911530213	0.9932698744	0.9932698744
223	0.9922588829	0.0310538066	0.9922588829	0.9922588829	0.9911649611	0.9911649611	0.9933552221	0.9933552221
224	0.9922906929	0.03093553863	0.9922906929	0.9922906929	0.9912007995	0.9912007995	0.9933829858	0.9933829858
225	0.9923567134	0.03078226117	0.9923567134	0.9923567134	0.9912301761	0.9912301761	0.9934858143	0.9934858143
226	0.9924431128	0.03059809816	0.9924431128	0.9924431128	0.9913677849	0.9913677849	0.993520776	0.993520776
227	0.9924969968	0.03052078948	0.9924969968	0.9924969968	0.9914271994	0.9914271994	0.9935691054	0.9935691054
228	0.9925302764	0.03042685833	0.9925302764	0.9925302764	0.9914741624	0.9914741624	0.9935886428	0.9935886428
229	0.9925775337	0.03028876865	0.9925775337	0.9925775337	0.9915889634	0.9915889634	0.9935680771	0.9935680771
230	0.9926236543	0.03021794227	0.9926236543	0.9926236543	0.9916492715	0.9916492715	0.9935999539	0.9935999539
231	0.9926879379	0.03014844182	0.9926879379	0.9926879379	0.9917028161	0.9917028161	0.9936750187	0.9936750187
232	0.9926824257	0.03007222271	0.9926824257	0.9926824257	0.9917481503	0.9917481503	0.9936184631	0.9936184631
233	0.9927213889	0.02995261575	0.9927213889	0.9927213889	0.9917972467	0.9917972467	0.993647255	0.993647255
